RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY
K.R.S,21.76,98.63,4180.0,6693.0,2016,8,1,212
K.R.S,21.52,98.32,4349.0,6940.0,2016,8,2,213
K.R.S,21.24,97.95,4342.0,7619.0,2016,8,3,214
K.R.S,20.93,97.52,4119.0,7660.0,2016,8,4,215
K.R.S,20.69,97.19,5072.0,7764.0,2016,8,5,216
K.R.S,20.66,97.15,7515.0,7745.0,2016,8,6,217
K.R.S,20.86,97.42,9507.0,7106.0,2016,8,7,218
K.R.S,20.86,97.43,7077.0,6882.0,2016,8,8,219
K.R.S,20.85,97.41,7815.0,7874.0,2016,8,9,220
K.R.S,20.99,97.60,9603.0,7880.0,2016,8,10,221
K.R.S,21.1,97.75,9388.0,8004.0,2016,8,11,222
K.R.S,21.06,97.70,7694.0,8009.0,2016,8,12,223
K.R.S,21.0,97.61,7347.0,8001.0,2016,8,13,224
K.R.S,20.91,97.49,7049.0,7988.0,2016,8,14,225
K.R.S,20.78,97.31,6556.0,7974.0,2016,8,15,226
K.R.S,20.66,97.15,6805.0,8053.0,2016,8,16,227
K.R.S,20.62,97.10,7722.0,8037.0,2016,8,17,228
K.R.S,20.86,97.43,10968.0,8056.0,2016,8,18,229
K.R.S,21.01,97.63,12008.0,10200.0,2016,8,19,230
K.R.S,21.01,97.63,11008.0,10906.0,2016,8,20,231
K.R.S,20.81,97.36,8698.0,10888.0,2016,8,21,232
K.R.S,20.48,96.90,7022.0,10803.0,2016,8,22,233
K.R.S,20.06,96.31,5903.0,10680.0,2016,8,23,234
K.R.S,19.51,95.54,4297.0,10463.0,2016,8,24,235
K.R.S,18.98,94.76,4175.0,10305.0,2016,8,25,236
K.R.S,18.6,94.20,5838.0,10131.0,2016,8,26,237
K.R.S,18.22,93.63,5651.0,9946.0,2016,8,27,238
K.R.S,17.92,93.18,6455.0,9794.0,2016,8,28,239
K.R.S,17.66,92.78,6810.0,9688.0,2016,8,29,240
K.R.S,17.46,92.47,7373.0,9583.0,2016,8,30,241
K.R.S,17.54,92.58,8605.0,7701.0,2016,8,31,242
K.R.S,17.68,92.80,4347.0,2636.0,2016,9,1,243
K.R.S,17.82,93.03,3603.0,1796.0,2016,9,2,244
K.R.S,17.96,93.24,3534.0,1835.0,2016,9,3,245
K.R.S,18.09,93.44,3475.0,1852.0,2016,9,4,246
K.R.S,18.23,93.64,3491.0,1868.0,2016,9,5,247
K.R.S,18.28,93.72,2586.0,1879.0,2016,9,6,248
K.R.S,17.97,93.25,2004.0,5488.0,2016,9,7,249
K.R.S,17.09,91.88,2645.0,12732.0,2016,9,8,250
K.R.S,16.68,91.22,12470.0,17133.0,2016,9,9,251
K.R.S,16.28,90.57,12614.0,17117.0,2016,9,10,252
K.R.S,15.82,89.80,11847.0,17104.0,2016,9,11,253
K.R.S,15.38,89.05,11875.0,16883.0,2016,9,12,254
K.R.S,15.04,88.45,9847.0,13730.0,2016,9,13,255
K.R.S,14.64,87.75,8291.0,12777.0,2016,9,14,256
K.R.S,14.23,87,8055.0,12775.0,2016,9,15,257
K.R.S,13.74,86.10,7167.0,12681.0,2016,9,16,258
K.R.S,13.25,85.15,6297.0,12598.0,2016,9,17,259
K.R.S,12.94,84.55,7334.0,10798.0,2016,9,18,260
K.R.S,12.71,84.10,6985.0,9545.0,2016,9,19,261
K.R.S,13.04,84.75,6074.0,2192.0,2016,9,20,262
K.R.S,13.53,85.70,6021.0,256.0,2016,9,21,263
K.R.S,13.98,86.55,5569.0,260.0,2016,9,22,264
K.R.S,14.31,87.15,4102.0,264.0,2016,9,23,265
K.R.S,14.45,87.40,1952.0,268.0,2016,9,24,266
K.R.S,14.53,87.55,1312.0,269.0,2016,9,25,267
K.R.S,14.6,87.68,1185.0,270.0,2016,9,26,268
K.R.S,14.84,88.10,3063.0,271.0,2016,9,27,269
K.R.S,15.06,88.50,2995.0,271.0,2016,9,28,270
K.R.S,15.35,89,3656.0,273.0,2016,9,29,271
K.R.S,15.55,89.35,2740.0,274.0,2016,9,30,272
K.R.S,15.64,89.50,1381.0,274.0,2016,10,1,273
K.R.S,15.7,89.60,1062.0,275.0,2016,10,2,274
K.R.S,15.76,89.70,1063.0,276.0,2016,10,3,275
K.R.S,15.53,89.31,877.0,3419.0,2016,10,4,276
K.R.S,14.95,88.30,2044.0,8662.0,2016,10,5,277
K.R.S,14.56,87.60,4222.0,8659.0,2016,10,6,278
K.R.S,14.15,86.85,4619.0,9292.0,2016,10,7,279
K.R.S,13.64,85.90,4034.0,9821.0,2016,10,8,280
K.R.S,13.19,85.05,4593.0,9625.0,2016,10,9,281
K.R.S,12.54,83.75,4059.0,11545.0,2016,10,10,282
K.R.S,12.1,82.85,3111.0,8110.0,2016,10,11,283
K.R.S,11.91,82.45,2290.0,4407.0,2016,10,12,284
K.R.S,11.58,81.75,1294.0,5024.0,2016,10,13,285
K.R.S,11.42,81.40,1635.0,3422.0,2016,10,14,286
K.R.S,11.29,81.12,1014.0,2426.0,2016,10,15,287
K.R.S,11.36,81.28,1179.0,239.0,2016,10,16,288
K.R.S,11.42,81.40,966.0,240.0,2016,10,17,289
K.R.S,11.49,81.55,1127.0,240.0,2016,10,18,290
K.R.S,11.55,81.69,1074.0,241.0,2016,10,19,291
K.R.S,11.62,81.84,1128.0,242.0,2016,10,20,292
K.R.S,11.68,81.96,969.0,242.0,2016,10,21,293
K.R.S,11.71,82.04,763.0,242.0,2016,10,22,294
K.R.S,11.74,82.10,661.0,242.0,2016,10,23,295
K.R.S,11.76,82.13,496.0,243.0,2016,10,24,296
K.R.S,11.57,81.74,694.0,2714.0,2016,10,25,297
K.R.S,11.1,80.70,336.0,5764.0,2016,10,26,298
K.R.S,10.58,79.54,274.0,6133.0,2016,10,27,299
K.R.S,10.06,78.30,339.0,6377.0,2016,10,28,300
K.R.S,9.56,77.08,515.0,6232.0,2016,10,29,301
K.R.S,9.14,76.03,1451.0,6179.0,2016,10,30,302
K.R.S,9.48,76.90,4246.0,206.0,2016,10,31,303
K.R.S,10.04,78.25,6724.0,242.0,2016,11,1,304
K.R.S,10.74,79.90,8485.0,252.0,2016,11,2,305
K.R.S,11.23,81,6017.0,263.0,2016,11,3,306
K.R.S,11.53,81.65,3820.0,275.0,2016,11,4,307
K.R.S,11.63,81.85,1417.0,379.0,2016,11,5,308
K.R.S,11.66,81.92,722.0,279.0,2016,11,6,309
K.R.S,11.69,82,776.0,279.0,2016,11,7,310
K.R.S,11.73,82.08,791.0,279.0,2016,11,8,311
K.R.S,11.77,82.16,792.0,280.0,2016,11,9,312
K.R.S,11.79,82.20,622.0,330.0,2016,11,10,313
K.R.S,11.53,81.64,543.0,3500.0,2016,11,11,314
K.R.S,11.01,80.50,289.0,6235.0,2016,11,12,315
K.R.S,10.55,79.45,645.0,5934.0,2016,11,13,316
K.R.S,10.06,78.30,410.0,6012.0,2016,11,14,317
K.R.S,9.65,77.30,1399.0,6094.0,2016,11,15,318
K.R.S,9.48,76.88,1248.0,3149.0,2016,11,16,319
K.R.S,9.55,77.06,1130.0,240.0,2016,11,17,320
K.R.S,9.62,77.23,1102.0,240.0,2016,11,18,321
K.R.S,9.68,77.38,1008.0,240.0,2016,11,19,322
K.R.S,9.74,77.52,962.0,241.0,2016,11,20,323
K.R.S,9.79,77.65,915.0,241.0,2016,11,21,324
K.R.S,9.83,77.76,821.0,241.0,2016,11,22,325
K.R.S,9.87,77.86,774.0,241.0,2016,11,23,326
K.R.S,9.91,77.95,726.0,241.0,2016,11,24,327
K.R.S,9.95,78.05,783.0,242.0,2016,11,25,328
K.R.S,9.99,78.15,791.0,242.0,2016,11,26,329
K.R.S,10.03,78.24,743.0,242.0,2016,11,27,330
K.R.S,10.07,78.33,743.0,242.0,2016,11,28,331
K.R.S,10.1,78.41,694.0,242.0,2016,11,29,332
K.R.S,10.14,78.50,743.0,242.0,2016,11,30,333
K.R.S,10.17,78.56,593.0,243.0,2016,12,1,334
K.R.S,10.19,78.61,550.0,243.0,2016,12,2,335
K.R.S,10.2,78.65,501.0,243.0,2016,12,3,336
K.R.S,10.22,78.68,452.0,243.0,2016,12,4,337
K.R.S,10.23,78.71,452.0,243.0,2016,12,5,338
K.R.S,10.24,78.73,403.0,243.0,2016,12,6,339
K.R.S,10.24,78.74,355.0,243.0,2016,12,7,340
K.R.S,10.25,78.75,355.0,243.0,2016,12,8,341
K.R.S,10.25,78.75,306.0,243.0,2016,12,9,342
K.R.S,10.24,78.74,258.0,243.0,2016,12,10,343
K.R.S,10.24,78.74,306.0,243.0,2016,12,11,344
K.R.S,10.24,78.73,257.0,243.0,2016,12,12,345
K.R.S,10.23,78.72,258.0,243.0,2016,12,13,346
K.R.S,10.27,78.82,793.0,243.0,2016,12,14,347
K.R.S,10.3,78.88,598.0,243.0,2016,12,15,348
K.R.S,10.31,78.90,403.0,243.0,2016,12,16,349
K.R.S,10.33,78.94,501.0,243.0,2016,12,17,350
K.R.S,10.35,79,601.0,246.0,2016,12,18,351
K.R.S,10.38,79.07,669.0,253.0,2016,12,19,352
K.R.S,10.41,79.13,615.0,254.0,2016,12,20,353
K.R.S,10.44,79.20,665.0,254.0,2016,12,21,354
K.R.S,10.46,79.25,565.0,254.0,2016,12,22,355
K.R.S,10.48,79.30,565.0,254.0,2016,12,23,356
K.R.S,10.5,79.34,514.0,254.0,2016,12,24,357
K.R.S,10.52,79.39,565.0,254.0,2016,12,25,358
K.R.S,10.54,79.43,514.0,254.0,2016,12,26,359
K.R.S,10.55,79.46,464.0,254.0,2016,12,27,360
K.R.S,10.55,79.47,364.0,254.0,2016,12,28,361
K.R.S,10.55,79.47,314.0,254.0,2016,12,29,362
K.R.S,10.56,79.48,364.0,254.0,2016,12,30,363
K.R.S,10.56,79.48,314.0,254.0,2016,12,31,364
K.R.S,10.55,79.47,264.0,254.0,2017,1,1,0
K.R.S,10.55,79.46,269.0,254.0,2017,1,2,1
K.R.S,10.55,79.45,269.0,254.0,2017,1,3,2
K.R.S,10.54,79.44,269.0,254.0,2017,1,4,3
K.R.S,10.54,79.44,319.0,254.0,2017,1,5,4
K.R.S,10.54,79.43,269.0,254.0,2017,1,6,5
K.R.S,10.54,79.43,319.0,254.0,2017,1,7,6
K.R.S,10.54,79.44,369.0,254.0,2017,1,8,7
K.R.S,10.54,79.44,319.0,254.0,2017,1,9,8
K.R.S,10.54,79.43,269.0,254.0,2017,1,10,9
K.R.S,10.54,79.43,319.0,254.0,2017,1,11,10
K.R.S,10.53,79.42,269.0,254.0,2017,1,12,11
K.R.S,10.53,79.42,319.0,254.0,2017,1,13,12
K.R.S,10.52,79.40,218.0,254.0,2017,1,14,13
K.R.S,10.52,79.38,218.0,254.0,2017,1,15,14
K.R.S,10.51,79.37,269.0,254.0,2017,1,16,15
K.R.S,10.5,79.35,213.0,254.0,2017,1,17,16
K.R.S,10.5,79.34,264.0,254.0,2017,1,18,17
K.R.S,10.49,79.32,213.0,254.0,2017,1,19,18
K.R.S,10.48,79.30,213.0,254.0,2017,1,20,19
K.R.S,10.48,79.29,264.0,254.0,2017,1,21,20
K.R.S,10.47,79.27,213.0,254.0,2017,1,22,21
K.R.S,10.46,79.25,213.0,254.0,2017,1,23,22
K.R.S,10.45,79.24,264.0,254.0,2017,1,24,23
K.R.S,10.45,79.22,213.0,254.0,2017,1,25,24
K.R.S,10.44,79.20,213.0,254.0,2017,1,26,25
K.R.S,10.43,79.19,264.0,254.0,2017,1,27,26
K.R.S,10.42,79.17,213.0,254.0,2017,1,28,27
K.R.S,10.42,79.15,213.0,254.0,2017,1,29,28
K.R.S,10.4,79.12,163.0,254.0,2017,1,30,29
K.R.S,10.39,79.10,213.0,254.0,2017,1,31,30
K.R.S,10.39,79.08,213.0,254.0,2017,2,1,31
K.R.S,10.38,79.06,213.0,253.0,2017,2,2,32
K.R.S,10.36,79.03,162.0,253.0,2017,2,3,33
K.R.S,10.35,79,162.0,253.0,2017,2,4,34
K.R.S,10.34,78.98,209.0,248.0,2017,2,5,35
K.R.S,10.33,78.96,204.0,243.0,2017,2,6,36
K.R.S,10.33,78.94,204.0,243.0,2017,2,7,37
K.R.S,10.31,78.91,155.0,243.0,2017,2,8,38
K.R.S,10.3,78.88,155.0,243.0,2017,2,9,39
K.R.S,10.29,78.85,155.0,243.0,2017,2,10,40
K.R.S,10.24,78.74,185.0,662.0,2017,2,11,41
K.R.S,10.23,78.71,155.0,243.0,2017,2,12,42
K.R.S,10.22,78.68,155.0,243.0,2017,2,13,43
K.R.S,10.2,78.65,155.0,243.0,2017,2,14,44
K.R.S,10.19,78.61,106.0,243.0,2017,2,15,45
K.R.S,10.17,78.57,106.0,243.0,2017,2,16,46
K.R.S,10.15,78.53,106.0,243.0,2017,2,17,47
K.R.S,10.14,78.50,155.0,243.0,2017,2,18,48
K.R.S,10.12,78.46,105.0,242.0,2017,2,19,49
K.R.S,10.11,78.42,105.0,242.0,2017,2,20,50
K.R.S,10.09,78.38,105.0,242.0,2017,2,21,51
K.R.S,10.07,78.34,105.0,242.0,2017,2,22,52
K.R.S,10.06,78.30,105.0,242.0,2017,2,23,53
K.R.S,10.04,78.26,105.0,242.0,2017,2,24,54
K.R.S,10.03,78.23,154.0,242.0,2017,2,25,55
K.R.S,10.18,78.60,2101.0,243.0,2017,2,26,56
K.R.S,10.92,80.30,8846.0,262.0,2017,2,27,57
K.R.S,11.42,81.40,6100.0,269.0,2017,2,28,58
K.R.S,11.49,81.55,1142.0,276.0,2017,3,1,59
K.R.S,11.56,81.70,1143.0,277.0,2017,3,2,60
K.R.S,11.53,81.65,381.0,579.0,2017,3,3,61
K.R.S,11.46,81.50,347.0,1080.0,2017,3,4,62
K.R.S,11.39,81.35,344.0,1077.0,2017,3,5,63
K.R.S,11.32,81.20,341.0,1074.0,2017,3,6,64
K.R.S,11.32,81.20,341.0,1074.0,2017,3,7,65
K.R.S,11.19,80.90,350.0,1068.0,2017,3,8,66
K.R.S,11.12,80.75,353.0,1064.0,2017,3,9,67
K.R.S,11.08,80.65,323.0,774.0,2017,3,10,68
K.R.S,11.03,80.55,321.0,772.0,2017,3,11,69
K.R.S,10.99,80.45,319.0,770.0,2017,3,12,70
K.R.S,10.94,80.35,317.0,768.0,2017,3,13,71
K.R.S,10.89,80.23,211.0,766.0,2017,3,14,72
K.R.S,10.83,80.11,208.0,763.0,2017,3,15,73
K.R.S,10.78,80,318.0,821.0,2017,3,16,74
K.R.S,10.73,79.87,231.0,814.0,2017,3,17,75
K.R.S,10.67,79.74,226.0,809.0,2017,3,18,76
K.R.S,10.62,79.61,225.0,808.0,2017,3,19,77
K.R.S,10.56,79.48,223.0,806.0,2017,3,20,78
K.R.S,10.49,79.32,216.0,950.0,2017,3,21,79
K.R.S,10.41,79.13,208.0,1092.0,2017,3,22,80
K.R.S,10.33,78.95,257.0,1084.0,2017,3,23,81
K.R.S,10.25,78.76,220.0,1076.0,2017,3,24,82
K.R.S,10.17,78.57,216.0,1072.0,2017,3,25,83
K.R.S,10.09,78.39,261.0,1069.0,2017,3,26,84
K.R.S,10.02,78.21,257.0,1065.0,2017,3,27,85
K.R.S,9.93,78,249.0,1203.0,2017,3,28,86
K.R.S,9.84,77.77,263.0,1281.0,2017,3,29,87
K.R.S,9.74,77.54,258.0,1276.0,2017,3,30,88
K.R.S,9.65,77.31,252.0,1270.0,2017,3,31,89
K.R.S,9.55,77.07,227.0,1292.0,2017,4,1,90
K.R.S,9.45,76.82,250.0,1313.0,2017,4,2,91
K.R.S,9.35,76.56,207.0,1306.0,2017,4,3,92
K.R.S,9.25,76.31,246.0,1300.0,2017,4,4,93
K.R.S,9.15,76.06,239.0,1290.0,2017,4,5,94
K.R.S,9.08,75.88,266.0,984.0,2017,4,6,95
K.R.S,9.02,75.72,258.0,880.0,2017,4,7,96
K.R.S,8.96,75.56,256.0,878.0,2017,4,8,97
K.R.S,8.9,75.40,253.0,875.0,2017,4,9,98
K.R.S,8.84,75.24,251.0,873.0,2017,4,10,99
K.R.S,8.84,75.24,251.0,873.0,2017,4,11,100
K.R.S,8.73,74.95,291.0,863.0,2017,4,12,101
K.R.S,8.67,74.80,295.0,855.0,2017,4,13,102
K.R.S,8.62,74.65,293.0,853.0,2017,4,14,103
K.R.S,8.56,74.48,259.0,904.0,2017,4,15,104
K.R.S,8.5,74.32,299.0,901.0,2017,4,16,105
K.R.S,8.44,74.17,338.0,898.0,2017,4,17,106
K.R.S,8.39,74.03,379.0,896.0,2017,4,18,107
K.R.S,8.34,73.90,435.0,893.0,2017,4,19,108
K.R.S,8.3,73.77,436.0,891.0,2017,4,20,109
K.R.S,8.25,73.63,393.0,889.0,2017,4,21,110
K.R.S,8.2,73.49,390.0,886.0,2017,4,22,111
K.R.S,8.15,73.35,387.0,883.0,2017,4,23,112
K.R.S,8.1,73.21,385.0,881.0,2017,4,24,113
K.R.S,8.05,73.07,382.0,878.0,2017,4,25,114
K.R.S,8.0,72.93,384.0,871.0,2017,4,26,115
K.R.S,7.95,72.78,344.0,863.0,2017,4,27,116
K.R.S,7.9,72.64,382.0,861.0,2017,4,28,117
K.R.S,7.85,72.50,379.0,858.0,2017,4,29,118
K.R.S,7.8,72.36,377.0,856.0,2017,4,30,119
K.R.S,7.75,72.22,382.0,853.0,2017,5,1,120
K.R.S,7.7,72.07,364.0,875.0,2017,5,2,121
K.R.S,7.65,71.92,370.0,872.0,2017,5,3,122
K.R.S,7.6,71.76,336.0,869.0,2017,5,4,123
K.R.S,7.54,71.60,333.0,866.0,2017,5,5,124
K.R.S,7.49,71.45,369.0,863.0,2017,5,6,125
K.R.S,7.44,71.30,366.0,860.0,2017,5,7,126
K.R.S,7.38,71.12,379.0,989.0,2017,5,8,127
K.R.S,7.33,70.96,349.0,877.0,2017,5,9,128
K.R.S,7.28,70.80,360.0,874.0,2017,5,10,129
K.R.S,7.22,70.61,244.0,870.0,2017,5,11,130
K.R.S,7.16,70.42,240.0,866.0,2017,5,12,131
K.R.S,7.1,70.23,236.0,862.0,2017,5,13,132
K.R.S,7.03,70.03,195.0,858.0,2017,5,14,133
K.R.S,6.97,69.82,190.0,869.0,2017,5,15,134
K.R.S,6.9,69.61,191.0,866.0,2017,5,16,135
K.R.S,6.84,69.40,183.0,862.0,2017,5,17,136
K.R.S,6.77,69.20,214.0,857.0,2017,5,18,137
K.R.S,6.71,69,231.0,874.0,2017,5,19,138
K.R.S,6.67,68.85,223.0,670.0,2017,5,20,139
K.R.S,6.63,68.72,243.0,620.0,2017,5,21,140
K.R.S,6.59,68.60,229.0,572.0,2017,5,22,141
K.R.S,6.56,68.50,251.0,525.0,2017,5,23,142
K.R.S,6.54,68.43,308.0,478.0,2017,5,24,143
K.R.S,6.52,68.35,274.0,478.0,2017,5,25,144
K.R.S,6.49,68.27,273.0,477.0,2017,5,26,145
K.R.S,6.47,68.20,306.0,476.0,2017,5,27,146
K.R.S,6.46,68.15,374.0,475.0,2017,5,28,147
K.R.S,6.47,68.18,528.0,352.0,2017,5,29,148
K.R.S,6.48,68.22,563.0,352.0,2017,5,30,149
K.R.S,6.49,68.25,528.0,352.0,2017,5,31,150
K.R.S,6.5,68.28,528.0,352.0,2017,6,1,151
K.R.S,6.51,68.31,515.0,352.0,2017,6,2,152
K.R.S,6.47,68.19,517.0,874.0,2017,6,3,153
K.R.S,6.43,68.06,479.0,870.0,2017,6,4,154
K.R.S,6.4,67.95,551.0,868.0,2017,6,5,155
K.R.S,6.36,67.83,521.0,865.0,2017,6,6,156
K.R.S,6.35,67.78,472.0,583.0,2017,6,7,157
K.R.S,6.34,67.73,471.0,582.0,2017,6,8,158
K.R.S,6.32,67.67,438.0,582.0,2017,6,9,159
K.R.S,6.3,67.62,470.0,581.0,2017,6,10,160
K.R.S,6.29,67.56,436.0,580.0,2017,6,11,161
K.R.S,6.27,67.51,468.0,579.0,2017,6,12,162
K.R.S,6.26,67.46,467.0,578.0,2017,6,13,163
K.R.S,6.26,67.45,601.0,578.0,2017,6,14,164
K.R.S,6.3,67.60,1135.0,579.0,2017,6,15,165
K.R.S,6.35,67.78,1515.0,859.0,2017,6,16,166
K.R.S,6.37,67.86,1397.0,1074.0,2017,6,17,167
K.R.S,6.38,67.90,1262.0,1076.0,2017,6,18,168
K.R.S,6.4,67.95,1297.0,1078.0,2017,6,19,169
K.R.S,6.41,68,1299.0,1080.0,2017,6,20,170
K.R.S,6.43,68.04,1275.0,1081.0,2017,6,21,171
K.R.S,6.43,68.06,1207.0,1082.0,2017,6,22,172
K.R.S,6.43,68.06,1207.0,1082.0,2017,6,23,173
K.R.S,6.41,68,998.0,1081.0,2017,6,24,174
K.R.S,6.4,67.96,999.0,1080.0,2017,6,25,175
K.R.S,6.39,67.92,997.0,1078.0,2017,6,26,176
K.R.S,6.38,67.88,996.0,1077.0,2017,6,27,177
K.R.S,6.52,68.35,2746.0,1081.0,2017,6,28,178
K.R.S,6.95,69.75,6112.0,1113.0,2017,6,29,179
K.R.S,7.41,71.20,7818.0,2365.0,2017,6,30,180
K.R.S,7.82,72.40,7456.0,2712.0,2017,7,1,181
K.R.S,8.0,73.40,6567.0,2676.0,2017,7,2,182
K.R.S,8.0,74.20,5468.0,2088.0,2017,7,3,183
K.R.S,9.0,74.90,5383.0,2125.0,2017,7,4,184
K.R.S,9.0,75.70,5689.0,2117.0,2017,7,5,185
K.R.S,9.0,76.50,5822.0,2160.0,2017,7,6,186
K.R.S,10.0,77.20,5102.0,2056.0,2017,7,7,187
K.R.S,10.0,77.70,4497.0,2080.0,2017,7,8,188
K.R.S,9.95,78.05,4051.0,2098.0,2017,7,9,189
K.R.S,10.12,78.45,4122.0,2114.0,2017,7,10,190
K.R.S,10.22,78.70,3405.0,2126.0,2017,7,11,191
K.R.S,10.27,78.80,2683.0,2133.0,2017,7,12,192
K.R.S,10.2,78.65,1465.0,2132.0,2017,7,13,193
K.R.S,10.12,78.45,1215.0,2125.0,2017,7,14,194
K.R.S,10.08,78.35,1695.0,2118.0,2017,7,15,195
K.R.S,10.04,78.25,1691.0,2115.0,2017,7,16,196
K.R.S,10.0,78.17,1786.0,2112.0,2017,7,17,197
K.R.S,9.97,78.10,1562.0,1840.0,2017,7,18,198
K.R.S,10.01,78.20,2121.0,1571.0,2017,7,19,199
K.R.S,10.16,78.55,3336.0,1576.0,2017,7,20,200
K.R.S,11.32,81.20,15073.0,1546.0,2017,7,21,201
K.R.S,13.02,84.70,22052.0,2414.0,2017,7,22,202
K.R.S,14.28,87.10,17761.0,3043.0,2017,7,23,203
K.R.S,14.89,88.20,11106.0,3946.0,2017,7,24,204
K.R.S,15.18,88.70,7386.0,4010.0,2017,7,25,205
K.R.S,15.41,89.10,6774.0,4037.0,2017,7,26,206
K.R.S,15.58,89.40,6177.0,4058.0,2017,7,27,207
K.R.S,15.7,89.60,5511.0,4072.0,2017,7,28,208
K.R.S,15.76,89.70,4841.0,4081.0,2017,7,29,209
K.R.S,15.82,89.80,4759.0,3999.0,2017,7,30,210
K.R.S,15.91,89.95,5105.0,4005.0,2017,7,31,211
K.R.S,15.97,90.05,4798.0,4027.0,2017,8,1,212
K.R.S,16.03,90.15,4775.0,3985.0,2017,8,2,213
K.R.S,16.08,90.23,4641.0,3991.0,2017,8,3,214
K.R.S,16.12,90.30,4574.0,3994.0,2017,8,4,215
K.R.S,16.17,90.38,4649.0,3999.0,2017,8,5,216
K.R.S,16.42,90.80,7037.0,4008.0,2017,8,6,217
K.R.S,17.16,92,13509.0,4813.0,2017,8,7,218
K.R.S,17.52,92.55,10239.0,6066.0,2017,8,8,219
K.R.S,17.71,92.85,8419.0,6100.0,2017,8,9,220
K.R.S,17.9,93.15,8890.0,6538.0,2017,8,10,221
K.R.S,17.8,93,8641.0,9686.0,2017,8,11,222
K.R.S,17.68,92.80,7989.0,9375.0,2017,8,12,223
K.R.S,17.48,92.50,7829.0,9957.0,2017,8,13,224
K.R.S,17.23,92.10,7309.0,10178.0,2017,8,14,225
K.R.S,17.64,92.75,7697.0,10146.0,2017,8,15,226
K.R.S,17.01,91.75,7696.0,7100.0,2017,8,16,227
K.R.S,16.98,91.70,6002.0,6630.0,2017,8,17,228
K.R.S,16.7,91.25,3718.0,6620.0,2017,8,18,229
K.R.S,16.3,90.60,1149.0,5608.0,2017,8,19,230
K.R.S,16.0,90.10,1478.0,8004.0,2017,8,20,231
K.R.S,15.88,89.90,4101.0,5398.0,2017,8,21,232
K.R.S,16.15,90.35,10845.0,7634.0,2017,8,22,233
K.R.S,16.54,91,13024.0,8392.0,2017,8,23,234
K.R.S,16.95,91.65,13052.0,8282.0,2017,8,24,235
K.R.S,17.16,92,11433.0,8825.0,2017,8,25,236
K.R.S,17.24,92.12,10334.0,9357.0,2017,8,26,237
K.R.S,17.36,92.30,10786.0,9364.0,2017,8,27,238
K.R.S,17.58,92.65,12064.0,9382.0,2017,8,28,239
K.R.S,18.23,93.65,16540.0,8903.0,2017,8,29,240
K.R.S,19.7,95.80,27680.0,10649.0,2017,8,30,241
K.R.S,21.21,97.90,27676.0,10062.0,2017,8,31,242
K.R.S,21.96,98.90,19894.0,11101.0,2017,9,1,243
K.R.S,22.19,99.20,12365.0,9589.0,2017,9,2,244
K.R.S,22.54,99.65,8090.0,8090.0,2017,9,3,245
K.R.S,22.89,100.10,8063.0,8063.0,2017,9,4,246
K.R.S,23.09,100.35,5997.0,5997.0,2017,9,5,247
K.R.S,23.93,101.40,6022.0,6022.0,2017,9,6,248
K.R.S,24.5,102.10,6086.0,6086.0,2017,9,7,249
K.R.S,24.84,102.50,6114.0,6114.0,2017,9,8,250
K.R.S,25.34,103.10,12085.0,6137.0,2017,9,9,251
K.R.S,25.89,103.75,12751.0,6179.0,2017,9,10,252
K.R.S,26.24,104.15,10025.0,5892.0,2017,9,11,253
K.R.S,26.42,104.35,8072.0,5907.0,2017,9,12,254
K.R.S,26.46,104.40,6551.0,5912.0,2017,9,13,255
K.R.S,26.13,104.03,5396.0,9027.0,2017,9,14,256
K.R.S,25.59,103.39,3588.0,9812.0,2017,9,15,257
K.R.S,25.07,102.78,3991.0,9856.0,2017,9,16,258
K.R.S,24.63,102.26,4004.0,5794.0,2017,9,17,259
K.R.S,24.38,101.95,5561.0,8421.0,2017,9,18,260
K.R.S,24.54,102.15,10248.0,8204.0,2017,9,19,261
K.R.S,25.25,103,15160.0,5540.0,2017,9,20,262
K.R.S,26.55,104.50,18937.0,3761.0,2017,9,21,263
K.R.S,27.35,105.40,14018.0,5913.0,2017,9,22,264
K.R.S,27.57,105.65,8673.0,5932.0,2017,9,23,265
K.R.S,27.62,105.70,6590.0,5935.0,2017,9,24,266
K.R.S,27.57,105.65,5547.0,5934.0,2017,9,25,267
K.R.S,28.03,106.15,10252.0,4867.0,2017,9,26,268
K.R.S,28.58,106.75,10006.0,3202.0,2017,9,27,269
K.R.S,29.28,107.50,9832.0,1548.0,2017,9,28,270
K.R.S,30.17,108.43,12010.0,1568.0,2017,9,29,271
K.R.S,30.81,109.08,9046.0,1584.0,2017,9,30,272
K.R.S,31.17,109.45,5998.0,1596.0,2017,10,1,273
K.R.S,31.17,109.45,3766.0,3907.0,2017,10,2,274
K.R.S,31.32,109.60,5583.0,3675.0,2017,10,3,275
K.R.S,31.62,109.90,6187.0,2555.0,2017,10,4,276
K.R.S,31.87,110.15,5671.0,2570.0,2017,10,5,277
K.R.S,32.23,110.50,6892.0,2583.0,2017,10,6,278
K.R.S,32.55,110.82,7540.0,3584.0,2017,10,7,279
K.R.S,32.74,111,5900.0,3593.0,2017,10,8,280
K.R.S,32.87,111.13,5365.0,3607.0,2017,10,9,281
K.R.S,32.99,111.24,5127.0,3609.0,2017,10,10,282
