FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY,SEASON
2019-01-09,Hemavathi,9.55,2879.71,140.0,150.0,2019.0,1.0,9.0,8.0,WINTER
2020-01-09,Hemavathi,19.2,2899.15,763.0,700.0,2020.0,1.0,9.0,8.0,WINTER
2011-01-09,Harangi,3.84,2836.81,112.0,0.0,2011.0,1.0,9.0,8.0,WINTER
2014-01-09,Harangi,1.35,2802.34,119.0,0.0,2014.0,1.0,9.0,8.0,WINTER
2015-01-09,Harangi,0.8,2790.13,120.0,0.0,2015.0,1.0,9.0,8.0,WINTER
2016-01-09,Harangi,0.75,2788.54,96.0,0.0,2016.0,1.0,9.0,8.0,WINTER
2017-01-09,Harangi,2.61,2819.32,32.0,0.0,2017.0,1.0,9.0,8.0,WINTER
2018-01-09,Harangi,2.61,2819.29,124.0,70.0,2018.0,1.0,9.0,8.0,WINTER
2019-01-09,Harangi,1.72,2808.13,96.0,15.0,2019.0,1.0,9.0,8.0,WINTER
2020-01-09,Harangi,3.47,2832.60,112.0,40.0,2020.0,1.0,9.0,8.0,WINTER
2011-01-09,Kabini,16.33,2278.73,506.0,50.0,2011.0,1.0,9.0,8.0,WINTER
2014-01-09,Kabini,14.57,2275.55,306.0,50.0,2014.0,1.0,9.0,8.0,WINTER
2015-01-09,Kabini,14.87,2276.09,372.0,50.0,2015.0,1.0,9.0,8.0,WINTER
2016-01-09,Kabini,9.62,2265.56,358.0,200.0,2016.0,1.0,9.0,8.0,WINTER
2017-01-09,Kabini,7.29,2259.90,122.0,500.0,2017.0,1.0,9.0,8.0,WINTER
2018-01-09,Kabini,13.65,2273.83,118.0,300.0,2018.0,1.0,9.0,8.0,WINTER
2019-01-09,Kabini,15.05,2276.43,187.0,500.0,2019.0,1.0,9.0,8.0,WINTER
2020-01-09,Kabini,15.46,2277.17,375.0,50.0,2020.0,1.0,9.0,8.0,WINTER
2011-01-09,K.R.S,46.77,122.85,1537.0,1491.0,2011.0,1.0,9.0,8.0,WINTER
2014-01-09,K.R.S,38.55,116.30,1303.0,586.0,2014.0,1.0,9.0,8.0,WINTER
2015-01-09,K.R.S,40.24,117.73,1253.0,657.0,2015.0,1.0,9.0,8.0,WINTER
2016-01-09,K.R.S,26.99,105,789.0,3469.0,2016.0,1.0,9.0,8.0,WINTER
2017-01-09,K.R.S,10.54,79.44,319.0,254.0,2017.0,1.0,9.0,8.0,WINTER
2018-01-09,K.R.S,25.25,103,165.0,334.0,2018.0,1.0,9.0,8.0,WINTER
2019-01-09,K.R.S,36.31,114.33,314.0,664.0,2019.0,1.0,9.0,8.0,WINTER
2020-01-09,K.R.S,44.74,121.32,454.0,1167.0,2020.0,1.0,9.0,8.0,WINTER
2011-01-10,Hemavathi,31.26,2915.67,612.0,600.0,2011.0,1.0,10.0,9.0,WINTER
2014-01-10,Hemavathi,9.3,2879.11,91.0,2300.0,2014.0,1.0,10.0,9.0,WINTER
2015-01-10,Hemavathi,12.61,2887.23,73.0,2700.0,2015.0,1.0,10.0,9.0,WINTER
2016-01-10,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,10.0,9.0,WINTER
2017-01-10,Hemavathi,5.04,2864.99,155.0,150.0,2017.0,1.0,10.0,9.0,WINTER
2018-01-10,Hemavathi,8.45,2876.88,133.0,175.0,2018.0,1.0,10.0,9.0,WINTER
2019-01-10,Hemavathi,9.51,2879.62,138.0,525.0,2019.0,1.0,10.0,9.0,WINTER
2020-01-10,Hemavathi,19.2,2899.15,664.0,600.0,2020.0,1.0,10.0,9.0,WINTER
2011-01-10,Harangi,3.85,2836.93,160.0,0.0,2011.0,1.0,10.0,9.0,WINTER
2014-01-10,Harangi,1.36,2802.54,123.0,0.0,2014.0,1.0,10.0,9.0,WINTER
2015-01-10,Harangi,0.81,2790.42,124.0,0.0,2015.0,1.0,10.0,9.0,WINTER
2016-01-10,Harangi,0.75,2788.54,92.0,0.0,2016.0,1.0,10.0,9.0,WINTER
2017-01-10,Harangi,2.61,2819.36,41.0,0.0,2017.0,1.0,10.0,9.0,WINTER
2018-01-10,Harangi,2.61,2819.35,135.0,70.0,2018.0,1.0,10.0,9.0,WINTER
2019-01-10,Harangi,1.73,2808.26,104.0,15.0,2019.0,1.0,10.0,9.0,WINTER
2020-01-10,Harangi,3.48,2832.68,112.0,40.0,2020.0,1.0,10.0,9.0,WINTER
2011-01-10,Kabini,16.36,2278.79,506.0,50.0,2011.0,1.0,10.0,9.0,WINTER
2014-01-10,Kabini,14.57,2275.55,306.0,50.0,2014.0,1.0,10.0,9.0,WINTER
2015-01-10,Kabini,14.89,2276.13,372.0,50.0,2015.0,1.0,10.0,9.0,WINTER
2016-01-10,Kabini,9.6,2265.53,339.0,438.0,2016.0,1.0,10.0,9.0,WINTER
2017-01-10,Kabini,7.25,2259.79,80.0,500.0,2017.0,1.0,10.0,9.0,WINTER
2018-01-10,Kabini,13.62,2273.79,119.0,300.0,2018.0,1.0,10.0,9.0,WINTER
2019-01-10,Kabini,15.02,2276.37,188.0,500.0,2019.0,1.0,10.0,9.0,WINTER
2020-01-10,Kabini,15.48,2277.20,311.0,50.0,2020.0,1.0,10.0,9.0,WINTER
2011-01-10,K.R.S,46.74,122.83,1382.0,1491.0,2011.0,1.0,10.0,9.0,WINTER
2014-01-10,K.R.S,38.61,116.35,1438.0,586.0,2014.0,1.0,10.0,9.0,WINTER
2015-01-10,K.R.S,40.29,117.77,1392.0,658.0,2015.0,1.0,10.0,9.0,WINTER
2016-01-10,K.R.S,26.73,104.71,646.0,3465.0,2016.0,1.0,10.0,9.0,WINTER
2017-01-10,K.R.S,10.54,79.43,269.0,254.0,2017.0,1.0,10.0,9.0,WINTER
2018-01-10,K.R.S,25.24,102.98,261.0,331.0,2018.0,1.0,10.0,9.0,WINTER
2019-01-10,K.R.S,36.26,114.29,314.0,664.0,2019.0,1.0,10.0,9.0,WINTER
2020-01-10,K.R.S,44.66,121.26,454.0,1167.0,2020.0,1.0,10.0,9.0,WINTER
2011-01-11,Hemavathi,31.23,2915.64,684.0,866.0,2011.0,1.0,11.0,10.0,WINTER
2014-01-11,Hemavathi,9.11,2878.63,85.0,2300.0,2014.0,1.0,11.0,10.0,WINTER
2015-01-11,Hemavathi,12.38,2886.66,72.0,2700.0,2015.0,1.0,11.0,10.0,WINTER
2016-01-11,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,11.0,10.0,WINTER
2017-01-11,Hemavathi,5.03,2864.98,155.0,150.0,2017.0,1.0,11.0,10.0,WINTER
2018-01-11,Hemavathi,8.44,2876.86,133.0,175.0,2018.0,1.0,11.0,10.0,WINTER
2019-01-11,Hemavathi,9.39,2879.33,122.0,1450.0,2019.0,1.0,11.0,10.0,WINTER
2020-01-11,Hemavathi,19.2,2899.15,664.0,600.0,2020.0,1.0,11.0,10.0,WINTER
2011-01-11,Harangi,3.86,2837.06,172.0,0.0,2011.0,1.0,11.0,10.0,WINTER
2014-01-11,Harangi,1.37,2802.74,123.0,0.0,2014.0,1.0,11.0,10.0,WINTER
2015-01-11,Harangi,0.82,2790.69,116.0,0.0,2015.0,1.0,11.0,10.0,WINTER
2016-01-11,Harangi,0.76,2788.93,80.0,0.0,2016.0,1.0,11.0,10.0,WINTER
2017-01-11,Harangi,2.62,2819.39,31.0,0.0,2017.0,1.0,11.0,10.0,WINTER
2018-01-11,Harangi,2.62,2819.40,125.0,70.0,2018.0,1.0,11.0,10.0,WINTER
2019-01-11,Harangi,1.74,2808.36,80.0,15.0,2019.0,1.0,11.0,10.0,WINTER
2020-01-11,Harangi,3.48,2832.77,118.0,40.0,2020.0,1.0,11.0,10.0,WINTER
2011-01-11,Kabini,16.39,2278.84,442.0,50.0,2011.0,1.0,11.0,10.0,WINTER
2014-01-11,Kabini,14.59,2275.58,306.0,50.0,2014.0,1.0,11.0,10.0,WINTER
2015-01-11,Kabini,14.91,2276.16,309.0,50.0,2015.0,1.0,11.0,10.0,WINTER
2016-01-11,Kabini,9.58,2265.48,299.0,500.0,2016.0,1.0,11.0,10.0,WINTER
2017-01-11,Kabini,7.21,2259.69,122.0,500.0,2017.0,1.0,11.0,10.0,WINTER
2018-01-11,Kabini,13.6,2273.75,118.0,300.0,2018.0,1.0,11.0,10.0,WINTER
2019-01-11,Kabini,15.0,2276.33,189.0,375.0,2019.0,1.0,11.0,10.0,WINTER
2020-01-11,Kabini,15.5,2277.24,375.0,50.0,2020.0,1.0,11.0,10.0,WINTER
2011-01-11,K.R.S,46.7,122.80,1228.0,1491.0,2011.0,1.0,11.0,10.0,WINTER
2014-01-11,K.R.S,38.56,116.31,1300.0,1416.0,2014.0,1.0,11.0,10.0,WINTER
2015-01-11,K.R.S,40.3,117.78,977.0,658.0,2015.0,1.0,11.0,10.0,WINTER
2016-01-11,K.R.S,26.43,104.37,507.0,3956.0,2016.0,1.0,11.0,10.0,WINTER
2017-01-11,K.R.S,10.54,79.43,319.0,254.0,2017.0,1.0,11.0,10.0,WINTER
2018-01-11,K.R.S,25.22,102.96,260.0,329.0,2018.0,1.0,11.0,10.0,WINTER
2019-01-11,K.R.S,36.23,114.26,444.0,664.0,2019.0,1.0,11.0,10.0,WINTER
2020-01-11,K.R.S,44.6,121.21,605.0,1167.0,2020.0,1.0,11.0,10.0,WINTER
2011-01-12,Hemavathi,31.21,2915.61,469.0,454.0,2011.0,1.0,12.0,11.0,WINTER
2014-01-12,Hemavathi,8.91,2878.15,84.0,2300.0,2014.0,1.0,12.0,11.0,WINTER
2015-01-12,Hemavathi,12.15,2886.10,69.0,2650.0,2015.0,1.0,12.0,11.0,WINTER
2016-01-12,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,12.0,11.0,WINTER
2017-01-12,Hemavathi,5.03,2864.97,155.0,150.0,2017.0,1.0,12.0,11.0,WINTER
2018-01-12,Hemavathi,8.43,2876.84,133.0,175.0,2018.0,1.0,12.0,11.0,WINTER
2019-01-12,Hemavathi,9.28,2879.04,122.0,1450.0,2019.0,1.0,12.0,11.0,WINTER
2020-01-12,Hemavathi,19.19,2899.13,533.0,600.0,2020.0,1.0,12.0,11.0,WINTER
2011-01-12,Harangi,3.88,2837.23,100.0,0.0,2011.0,1.0,12.0,11.0,WINTER
2014-01-12,Harangi,1.38,2802.93,118.0,0.0,2014.0,1.0,12.0,11.0,WINTER
2015-01-12,Harangi,0.83,2790.93,103.0,0.0,2015.0,1.0,12.0,11.0,WINTER
2016-01-12,Harangi,0.77,2789.10,76.0,0.0,2016.0,1.0,12.0,11.0,WINTER
2017-01-12,Harangi,2.62,2819.43,41.0,0.0,2017.0,1.0,12.0,11.0,WINTER
2018-01-12,Harangi,2.62,2819.44,125.0,70.0,2018.0,1.0,12.0,11.0,WINTER
2019-01-12,Harangi,1.74,2808.45,93.0,15.0,2019.0,1.0,12.0,11.0,WINTER
2020-01-12,Harangi,3.48,2832.83,100.0,40.0,2020.0,1.0,12.0,11.0,WINTER
2011-01-12,Kabini,16.44,2278.93,377.0,50.0,2011.0,1.0,12.0,11.0,WINTER
2014-01-12,Kabini,14.6,2275.60,306.0,50.0,2014.0,1.0,12.0,11.0,WINTER
2015-01-12,Kabini,14.92,2276.19,309.0,50.0,2015.0,1.0,12.0,11.0,WINTER
2016-01-12,Kabini,9.56,2265.42,247.0,500.0,2016.0,1.0,12.0,11.0,WINTER
2017-01-12,Kabini,7.17,2259.58,79.0,500.0,2017.0,1.0,12.0,11.0,WINTER
2018-01-12,Kabini,13.58,2273.71,119.0,300.0,2018.0,1.0,12.0,11.0,WINTER
2019-01-12,Kabini,14.99,2276.31,191.0,250.0,2019.0,1.0,12.0,11.0,WINTER
2020-01-12,Kabini,15.51,2277.27,310.0,50.0,2020.0,1.0,12.0,11.0,WINTER
2011-01-12,K.R.S,46.45,122.61,1530.0,4272.0,2011.0,1.0,12.0,11.0,WINTER
2014-01-12,K.R.S,38.35,116.13,984.0,3247.0,2014.0,1.0,12.0,11.0,WINTER
2015-01-12,K.R.S,40.07,117.59,1859.0,4314.0,2015.0,1.0,12.0,11.0,WINTER
2016-01-12,K.R.S,26.15,104.05,829.0,3951.0,2016.0,1.0,12.0,11.0,WINTER
2017-01-12,K.R.S,10.53,79.42,269.0,254.0,2017.0,1.0,12.0,11.0,WINTER
2018-01-12,K.R.S,25.19,102.93,163.0,329.0,2018.0,1.0,12.0,11.0,WINTER
2019-01-12,K.R.S,36.11,114.15,420.0,1675.0,2019.0,1.0,12.0,11.0,WINTER
2020-01-12,K.R.S,44.53,121.16,605.0,1167.0,2020.0,1.0,12.0,11.0,WINTER
2011-01-13,Hemavathi,31.21,2915.61,469.0,454.0,2011.0,1.0,13.0,12.0,WINTER
2014-01-13,Hemavathi,8.72,2877.63,85.0,2300.0,2014.0,1.0,13.0,12.0,WINTER
2015-01-13,Hemavathi,11.93,2885.55,67.0,2600.0,2015.0,1.0,13.0,12.0,WINTER
2016-01-13,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,13.0,12.0,WINTER
2017-01-13,Hemavathi,5.03,2864.96,154.0,150.0,2017.0,1.0,13.0,12.0,WINTER
2018-01-13,Hemavathi,8.42,2876.82,133.0,175.0,2018.0,1.0,13.0,12.0,WINTER
2019-01-13,Hemavathi,9.16,2878.76,166.0,1450.0,2019.0,1.0,13.0,12.0,WINTER
2020-01-13,Hemavathi,19.18,2899.11,534.0,600.0,2020.0,1.0,13.0,12.0,WINTER
2011-01-13,Harangi,3.88,2837.23,100.0,0.0,2011.0,1.0,13.0,12.0,WINTER
2014-01-13,Harangi,1.39,2803.13,124.0,0.0,2014.0,1.0,13.0,12.0,WINTER
2015-01-13,Harangi,0.84,2791.16,100.0,0.0,2015.0,1.0,13.0,12.0,WINTER
2016-01-13,Harangi,0.77,2789.28,80.0,0.0,2016.0,1.0,13.0,12.0,WINTER
2017-01-13,Harangi,2.62,2819.46,31.0,0.0,2017.0,1.0,13.0,12.0,WINTER
2018-01-13,Harangi,2.62,2819.48,125.0,70.0,2018.0,1.0,13.0,12.0,WINTER
2019-01-13,Harangi,1.75,2808.57,88.0,15.0,2019.0,1.0,13.0,12.0,WINTER
2020-01-13,Harangi,3.49,2832.90,100.0,40.0,2020.0,1.0,13.0,12.0,WINTER
2011-01-13,Kabini,16.44,2278.93,377.0,50.0,2011.0,1.0,13.0,12.0,WINTER
2014-01-13,Kabini,14.61,2275.62,243.0,50.0,2014.0,1.0,13.0,12.0,WINTER
2015-01-13,Kabini,14.94,2276.22,309.0,50.0,2015.0,1.0,13.0,12.0,WINTER
2016-01-13,Kabini,9.53,2265.36,247.0,500.0,2016.0,1.0,13.0,12.0,WINTER
2017-01-13,Kabini,7.13,2259.48,121.0,500.0,2017.0,1.0,13.0,12.0,WINTER
2018-01-13,Kabini,13.56,2273.67,118.0,300.0,2018.0,1.0,13.0,12.0,WINTER
2019-01-13,Kabini,14.98,2276.29,190.0,250.0,2019.0,1.0,13.0,12.0,WINTER
2020-01-13,Kabini,15.54,2277.31,374.0,50.0,2020.0,1.0,13.0,12.0,WINTER
2011-01-13,K.R.S,46.45,122.61,1530.0,4272.0,2011.0,1.0,13.0,12.0,WINTER
2014-01-13,K.R.S,38.12,115.93,1228.0,3247.0,2014.0,1.0,13.0,12.0,WINTER
2015-01-13,K.R.S,39.78,117.34,1009.0,4288.0,2015.0,1.0,13.0,12.0,WINTER
2016-01-13,K.R.S,25.87,103.72,792.0,3948.0,2016.0,1.0,13.0,12.0,WINTER
2017-01-13,K.R.S,10.53,79.42,319.0,254.0,2017.0,1.0,13.0,12.0,WINTER
2018-01-13,K.R.S,25.18,102.91,260.0,329.0,2018.0,1.0,13.0,12.0,WINTER
2019-01-13,K.R.S,35.96,114.02,406.0,2166.0,2019.0,1.0,13.0,12.0,WINTER
2020-01-13,K.R.S,44.45,121.10,454.0,1167.0,2020.0,1.0,13.0,12.0,WINTER
2011-01-14,Hemavathi,31.2,2915.60,365.0,350.0,2011.0,1.0,14.0,13.0,WINTER
2014-01-14,Hemavathi,8.52,2877.09,78.0,2300.0,2014.0,1.0,14.0,13.0,WINTER
2015-01-14,Hemavathi,11.73,2885.07,97.0,2300.0,2015.0,1.0,14.0,13.0,WINTER
2016-01-14,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,14.0,13.0,WINTER
2017-01-14,Hemavathi,5.03,2864.95,155.0,150.0,2017.0,1.0,14.0,13.0,WINTER
2018-01-14,Hemavathi,8.42,2876.80,133.0,175.0,2018.0,1.0,14.0,13.0,WINTER
2019-01-14,Hemavathi,9.03,2878.44,146.0,1620.0,2019.0,1.0,14.0,13.0,WINTER
2020-01-14,Hemavathi,19.18,2899.10,400.0,800.0,2020.0,1.0,14.0,13.0,WINTER
2011-01-14,Harangi,3.89,2837.30,100.0,0.0,2011.0,1.0,14.0,13.0,WINTER
2014-01-14,Harangi,1.4,2803.31,113.0,0.0,2014.0,1.0,14.0,13.0,WINTER
2015-01-14,Harangi,0.85,2791.38,95.0,0.0,2015.0,1.0,14.0,13.0,WINTER
2016-01-14,Harangi,0.78,2789.45,76.0,0.0,2016.0,1.0,14.0,13.0,WINTER
2017-01-14,Harangi,2.63,2819.50,41.0,0.0,2017.0,1.0,14.0,13.0,WINTER
2018-01-14,Harangi,2.63,2819.53,125.0,70.0,2018.0,1.0,14.0,13.0,WINTER
2019-01-14,Harangi,1.76,2808.67,88.0,15.0,2019.0,1.0,14.0,13.0,WINTER
2020-01-14,Harangi,3.49,2832.96,100.0,40.0,2020.0,1.0,14.0,13.0,WINTER
2011-01-14,Kabini,16.45,2278.96,313.0,50.0,2011.0,1.0,14.0,13.0,WINTER
2014-01-14,Kabini,14.62,2275.64,243.0,50.0,2014.0,1.0,14.0,13.0,WINTER
2015-01-14,Kabini,14.95,2276.25,309.0,50.0,2015.0,1.0,14.0,13.0,WINTER
2016-01-14,Kabini,9.5,2265.30,247.0,500.0,2016.0,1.0,14.0,13.0,WINTER
2017-01-14,Kabini,7.09,2259.37,79.0,500.0,2017.0,1.0,14.0,13.0,WINTER
2018-01-14,Kabini,13.54,2273.63,119.0,300.0,2018.0,1.0,14.0,13.0,WINTER
2019-01-14,Kabini,14.97,2276.28,204.0,200.0,2019.0,1.0,14.0,13.0,WINTER
2020-01-14,Kabini,15.56,2277.35,324.0,0.0,2020.0,1.0,14.0,13.0,WINTER
2011-01-14,K.R.S,46.13,122.37,1667.0,5183.0,2011.0,1.0,14.0,13.0,WINTER
2014-01-14,K.R.S,37.89,115.73,1249.0,3727.0,2014.0,1.0,14.0,13.0,WINTER
2015-01-14,K.R.S,39.49,117.10,1140.0,4288.0,2015.0,1.0,14.0,13.0,WINTER
2016-01-14,K.R.S,25.56,103.36,578.0,4019.0,2016.0,1.0,14.0,13.0,WINTER
2017-01-14,K.R.S,10.52,79.40,218.0,254.0,2017.0,1.0,14.0,13.0,WINTER
2018-01-14,K.R.S,24.99,102.69,208.0,2210.0,2018.0,1.0,14.0,13.0,WINTER
2019-01-14,K.R.S,35.75,113.83,269.0,2854.0,2019.0,1.0,14.0,13.0,WINTER
2020-01-14,K.R.S,44.29,120.97,372.0,2137.0,2020.0,1.0,14.0,13.0,WINTER
2011-01-15,Hemavathi,31.18,2915.58,266.0,350.0,2011.0,1.0,15.0,14.0,WINTER
2014-01-15,Hemavathi,8.33,2876.57,62.0,100.0,2014.0,1.0,15.0,14.0,WINTER
2015-01-15,Hemavathi,11.54,2884.61,90.0,2200.0,2015.0,1.0,15.0,14.0,WINTER
2016-01-15,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,15.0,14.0,WINTER
2017-01-15,Hemavathi,5.02,2864.94,155.0,150.0,2017.0,1.0,15.0,14.0,WINTER
2018-01-15,Hemavathi,8.42,2876.80,133.0,175.0,2018.0,1.0,15.0,14.0,WINTER
2019-01-15,Hemavathi,8.88,2878.06,93.0,1850.0,2019.0,1.0,15.0,14.0,WINTER
2020-01-15,Hemavathi,19.18,2899.10,465.0,400.0,2020.0,1.0,15.0,14.0,WINTER
2011-01-15,Harangi,3.89,2837.37,100.0,0.0,2011.0,1.0,15.0,14.0,WINTER
2014-01-15,Harangi,1.41,2803.50,119.0,0.0,2014.0,1.0,15.0,14.0,WINTER
2015-01-15,Harangi,0.86,2791.59,91.0,0.0,2015.0,1.0,15.0,14.0,WINTER
2016-01-15,Harangi,0.79,2789.62,77.0,0.0,2016.0,1.0,15.0,14.0,WINTER
2017-01-15,Harangi,2.63,2819.54,41.0,0.0,2017.0,1.0,15.0,14.0,WINTER
2018-01-15,Harangi,2.63,2819.56,115.0,70.0,2018.0,1.0,15.0,14.0,WINTER
2019-01-15,Harangi,1.77,2808.78,89.0,20.0,2019.0,1.0,15.0,14.0,WINTER
2020-01-15,Harangi,3.49,2833.04,112.0,40.0,2020.0,1.0,15.0,14.0,WINTER
2011-01-15,Kabini,16.47,2278.99,313.0,50.0,2011.0,1.0,15.0,14.0,WINTER
2014-01-15,Kabini,14.63,2275.66,243.0,50.0,2014.0,1.0,15.0,14.0,WINTER
2015-01-15,Kabini,14.97,2276.28,309.0,50.0,2015.0,1.0,15.0,14.0,WINTER
2016-01-15,Kabini,9.48,2265.24,247.0,500.0,2016.0,1.0,15.0,14.0,WINTER
2017-01-15,Kabini,7.06,2259.27,121.0,500.0,2017.0,1.0,15.0,14.0,WINTER
2018-01-15,Kabini,13.52,2273.59,118.0,300.0,2018.0,1.0,15.0,14.0,WINTER
2019-01-15,Kabini,14.97,2276.27,205.0,200.0,2019.0,1.0,15.0,14.0,WINTER
2020-01-15,Kabini,15.59,2277.40,388.0,0.0,2020.0,1.0,15.0,14.0,WINTER
2011-01-15,K.R.S,45.77,122.10,1184.0,5164.0,2011.0,1.0,15.0,14.0,WINTER
2014-01-15,K.R.S,37.6,115.48,1077.0,1011.0,2014.0,1.0,15.0,14.0,WINTER
2015-01-15,K.R.S,39.17,116.83,758.0,4270.0,2015.0,1.0,15.0,14.0,WINTER
2016-01-15,K.R.S,25.25,103,649.0,4089.0,2016.0,1.0,15.0,14.0,WINTER
2017-01-15,K.R.S,10.52,79.38,218.0,254.0,2017.0,1.0,15.0,14.0,WINTER
2018-01-15,K.R.S,24.63,102.25,161.0,4289.0,2018.0,1.0,15.0,14.0,WINTER
2019-01-15,K.R.S,35.51,113.61,233.0,2849.0,2019.0,1.0,15.0,14.0,WINTER
2020-01-15,K.R.S,43.9,120.67,285.0,4538.0,2020.0,1.0,15.0,14.0,WINTER
2011-01-16,Hemavathi,31.16,2915.56,266.0,350.0,2011.0,1.0,16.0,15.0,WINTER
2014-01-16,Hemavathi,8.14,2876.05,61.0,100.0,2014.0,1.0,16.0,15.0,WINTER
2015-01-16,Hemavathi,11.36,2884.15,89.0,2200.0,2015.0,1.0,16.0,15.0,WINTER
2016-01-16,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,16.0,15.0,WINTER
2017-01-16,Hemavathi,5.02,2864.93,155.0,150.0,2017.0,1.0,16.0,15.0,WINTER
2018-01-16,Hemavathi,8.4,2876.76,133.0,175.0,2018.0,1.0,16.0,15.0,WINTER
2019-01-16,Hemavathi,8.72,2877.64,89.0,1850.0,2019.0,1.0,16.0,15.0,WINTER
2020-01-16,Hemavathi,19.18,2899.10,465.0,400.0,2020.0,1.0,16.0,15.0,WINTER
2011-01-16,Harangi,3.9,2837.45,112.0,0.0,2011.0,1.0,16.0,15.0,WINTER
2014-01-16,Harangi,1.42,2803.66,102.0,0.0,2014.0,1.0,16.0,15.0,WINTER
2015-01-16,Harangi,0.86,2791.81,96.0,0.0,2015.0,1.0,16.0,15.0,WINTER
2016-01-16,Harangi,0.79,2789.78,72.0,0.0,2016.0,1.0,16.0,15.0,WINTER
2017-01-16,Harangi,2.63,2819.56,41.0,0.0,2017.0,1.0,16.0,15.0,WINTER
2018-01-16,Harangi,2.63,2819.59,115.0,70.0,2018.0,1.0,16.0,15.0,WINTER
2019-01-16,Harangi,1.77,2808.84,78.0,20.0,2019.0,1.0,16.0,15.0,WINTER
2020-01-16,Harangi,3.5,2833.10,100.0,40.0,2020.0,1.0,16.0,15.0,WINTER
2011-01-16,Kabini,16.48,2279.01,250.0,50.0,2011.0,1.0,16.0,15.0,WINTER
2014-01-16,Kabini,14.64,2275.68,243.0,50.0,2014.0,1.0,16.0,15.0,WINTER
2015-01-16,Kabini,14.99,2276.31,309.0,50.0,2015.0,1.0,16.0,15.0,WINTER
2016-01-16,Kabini,9.49,2265.27,259.0,50.0,2016.0,1.0,16.0,15.0,WINTER
2017-01-16,Kabini,7.02,2259.16,78.0,500.0,2017.0,1.0,16.0,15.0,WINTER
2018-01-16,Kabini,13.5,2273.55,119.0,300.0,2018.0,1.0,16.0,15.0,WINTER
2019-01-16,Kabini,14.96,2276.26,204.0,200.0,2019.0,1.0,16.0,15.0,WINTER
2020-01-16,Kabini,15.61,2277.44,325.0,0.0,2020.0,1.0,16.0,15.0,WINTER
2011-01-16,K.R.S,45.45,121.86,1651.0,5123.0,2011.0,1.0,16.0,15.0,WINTER
2014-01-16,K.R.S,37.26,115.18,400.0,536.0,2014.0,1.0,16.0,15.0,WINTER
2015-01-16,K.R.S,38.83,116.54,510.0,4263.0,2015.0,1.0,16.0,15.0,WINTER
2016-01-16,K.R.S,24.92,102.60,644.0,4385.0,2016.0,1.0,16.0,15.0,WINTER
2017-01-16,K.R.S,10.51,79.37,269.0,254.0,2017.0,1.0,16.0,15.0,WINTER
2018-01-16,K.R.S,24.26,101.81,205.0,4288.0,2018.0,1.0,16.0,15.0,WINTER
2019-01-16,K.R.S,35.27,113.39,228.0,2844.0,2019.0,1.0,16.0,15.0,WINTER
2020-01-16,K.R.S,43.52,120.37,274.0,4527.0,2020.0,1.0,16.0,15.0,WINTER
2011-01-17,Hemavathi,31.15,2915.54,269.0,350.0,2011.0,1.0,17.0,16.0,WINTER
2014-01-17,Hemavathi,7.95,2875.52,93.0,100.0,2014.0,1.0,17.0,16.0,WINTER
2015-01-17,Hemavathi,11.54,2883.97,89.0,2200.0,2015.0,1.0,17.0,16.0,WINTER
2016-01-17,Hemavathi,6.23,2869.10,165.0,125.0,2016.0,1.0,17.0,16.0,WINTER
2017-01-17,Hemavathi,5.02,2864.92,155.0,150.0,2017.0,1.0,17.0,16.0,WINTER
2018-01-17,Hemavathi,8.4,2876.74,133.0,175.0,2018.0,1.0,17.0,16.0,WINTER
2019-01-17,Hemavathi,8.56,2877.20,36.0,1850.0,2019.0,1.0,17.0,16.0,WINTER
2020-01-17,Hemavathi,19.18,2899.10,465.0,400.0,2020.0,1.0,17.0,16.0,WINTER
2011-01-17,Harangi,3.91,2837.52,100.0,0.0,2011.0,1.0,17.0,16.0,WINTER
2014-01-17,Harangi,1.43,2803.84,113.0,0.0,2014.0,1.0,17.0,16.0,WINTER
2015-01-17,Harangi,0.87,2791.38,96.0,0.0,2015.0,1.0,17.0,16.0,WINTER
2016-01-17,Harangi,0.8,2789.92,62.0,0.0,2016.0,1.0,17.0,16.0,WINTER
2017-01-17,Harangi,2.63,2819.59,31.0,0.0,2017.0,1.0,17.0,16.0,WINTER
2018-01-17,Harangi,2.64,2819.63,115.0,70.0,2018.0,1.0,17.0,16.0,WINTER
2019-01-17,Harangi,1.78,2808.95,88.0,20.0,2019.0,1.0,17.0,16.0,WINTER
2020-01-17,Harangi,3.5,2833.16,100.0,40.0,2020.0,1.0,17.0,16.0,WINTER
2011-01-17,Kabini,16.49,2279.03,252.0,50.0,2011.0,1.0,17.0,16.0,WINTER
2014-01-17,Kabini,14.66,2275.70,243.0,50.0,2014.0,1.0,17.0,16.0,WINTER
