DISTRICTS,RAINFALL,YEAR,MONTH,DEPARTURE,SEASON
BIJAPUR,20.1,2009,7,-77.0,MONSOON
DHARWAD,190.1,2009,7,27.0,MONSOON
BELLARY,34.9,2009,7,-58.0,MONSOON
BANGALORE RURAL,30.0,2009,7,-67.0,MONSOON
BELGAUM,391.3,2009,7,152.0,MONSOON
MYSURU,171.2,2009,7,65.0,MONSOON
HAVERI,284.1,2009,7,81.0,MONSOON
BANGALORE URBAN,30.2,2009,7,-58.0,MONSOON
CHIKKAMAGALURU,992.1,2009,7,71.0,MONSOON
BIDAR,55.4,2009,7,-72.0,MONSOON
UDUPI,2281.5,2009,7,63.0,MONSOON
DAVANGERE,137.3,2009,7,35.0,MONSOON
HASSAN,314.4,2009,7,-21.0,MONSOON
DAKSHIN KANNADA,1669.3,2009,7,41.0,MONSOON
KODAGU,1318.1,2009,7,83.0,MONSOON
MANDYA,41.0,2009,7,-22.0,MONSOON
GULBARGA,45.0,2009,7,-71.0,MONSOON
CHIKBALLAPURA,143.3,2010,7,56.0,MONSOON
GADAG,85.1,2010,7,18.0,MONSOON
DAKSHIN KANNADA,1287.0,2010,7,9.0,MONSOON
DAVANGERE,130.5,2010,7,27.0,MONSOON
RAICHUR,141.6,2010,7,24.0,MONSOON
GULBARGA,247.3,2010,7,58.0,MONSOON
DHARWAD,148.8,2010,7,0.0,MONSOON
CHITRADURGA,121.6,2010,7,94.0,MONSOON
SHIMOGA,706.4,2010,7,-7.0,MONSOON
UDUPI,1515.4,2010,7,8.0,MONSOON
BANGALORE URBAN,112.3,2010,7,18.0,MONSOON
BAGALKOTE,89.6,2010,7,18.0,MONSOON
BIJAPUR,91.0,2010,7,5.0,MONSOON
UTTAR KANNADA,1206.2,2010,7,8.0,MONSOON
KOLAR,143.1,2010,7,85.0,MONSOON
BELLARY,76.3,2010,7,-8.0,MONSOON
RAMANAGARA,93.9,2010,7,13.0,MONSOON
BIDAR,407.2,2010,7,109.0,MONSOON
KOPPAL,94.9,2010,7,22.0,MONSOON
KODAGU,619.2,2010,7,-14.0,MONSOON
HAVERI,168.9,2010,7,8.0,MONSOON
HASSAN,172.0,2010,7,-57.0,MONSOON
CHAMARAJANAGAR,75.9,2010,7,17.0,MONSOON
BANGALORE RURAL,145.6,2010,7,56.0,MONSOON
TUMKUR,127.6,2010,7,73.0,MONSOON
MYSURU,98.9,2010,7,-5.0,MONSOON
CHIKKAMAGALURU,552.1,2010,7,-5.0,MONSOON
MANDYA,91.6,2010,7,74.0,MONSOON
BELGAUM,240.7,2010,7,55.0,MONSOON
DHARWAD,94.8,2011,7,-36.0,MONSOON
CHIKBALLAPURA,78.8,2011,7,-12.0,MONSOON
HASSAN,133.6,2011,7,-34.0,MONSOON
CHIKKAMAGALURU,494.9,2011,7,-25.0,MONSOON
DAKSHIN KANNADA,1081.9,2011,7,-12.0,MONSOON
YADGIR,174.1,2011,7,14.0,MONSOON
KOLAR,120.0,2011,7,57.0,MONSOON
UTTAR KANNADA,1062.5,2011,7,1.0,MONSOON
DAVANGERE,79.9,2011,7,-22.0,MONSOON
BANGALORE RURAL,106.1,2011,7,16.0,MONSOON
BELGAUM,157.8,2011,7,-23.0,MONSOON
MANDYA,43.1,2011,7,-13.0,MONSOON
HAVERI,135.0,2011,7,-20.0,MONSOON
BANGALORE URBAN,92.6,2011,7,1.0,MONSOON
CHITRADURGA,37.4,2011,7,-33.0,MONSOON
GADAG,53.4,2011,7,-24.0,MONSOON
BIJAPUR,83.3,2011,7,-9.0,MONSOON
BELLARY,95.0,2011,7,23.0,MONSOON
TUMKUR,65.3,2011,7,-6.0,MONSOON
BAGALKOTE,77.6,2011,7,5.0,MONSOON
RAMANAGARA,128.4,2011,7,52.0,MONSOON
UDUPI,1517.0,2011,7,11.0,MONSOON
MYSURU,88.9,2011,7,-4.0,MONSOON
KODAGU,625.5,2011,7,-29.0,MONSOON
GULBARGA,201.6,2011,7,29.0,MONSOON
CHAMARAJANAGAR,47.0,2011,7,-32.0,MONSOON
BIDAR,310.8,2011,7,63.0,MONSOON
KOPPAL,125.6,2011,7,66.0,MONSOON
SHIMOGA,659.8,2011,7,6.0,MONSOON
RAICHUR,103.5,2011,7,-6.0,MONSOON
CHAMARAJANAGAR,41.3,2012,7,-40.0,MONSOON
KOLAR,129.7,2012,7,70.0,MONSOON
KODAGU,363.7,2012,7,-59.0,MONSOON
HAVERI,83.6,2012,7,-51.0,MONSOON
BELGAUM,113.6,2012,7,-44.0,MONSOON
DAVANGERE,59.0,2012,7,-43.0,MONSOON
BANGALORE URBAN,63.7,2012,7,-30.0,MONSOON
DHARWAD,79.1,2012,7,-47.0,MONSOON
BAGALKOTE,54.3,2012,7,-26.0,MONSOON
BELLARY,51.1,2012,7,-34.0,MONSOON
MANDYA,25.5,2012,7,-48.0,MONSOON
UTTAR KANNADA,790.8,2012,7,-25.0,MONSOON
BIJAPUR,80.1,2012,7,-13.0,MONSOON
BANGALORE RURAL,73.2,2012,7,-20.0,MONSOON
GADAG,41.5,2012,7,-41.0,MONSOON
SHIMOGA,466.1,2012,7,-25.0,MONSOON
CHIKBALLAPURA,66.2,2012,7,-26.0,MONSOON
KOPPAL,56.9,2012,7,-25.0,MONSOON
RAMANAGARA,76.1,2012,7,-10.0,MONSOON
HASSAN,81.0,2012,7,-60.0,MONSOON
BIDAR,183.0,2012,7,-4.0,MONSOON
UDUPI,945.1,2012,7,-31.0,MONSOON
TUMKUR,40.6,2012,7,-42.0,MONSOON
DAKSHIN KANNADA,680.8,2012,7,-45.0,MONSOON
GULBARGA,143.8,2012,7,-8.0,MONSOON
CHIKKAMAGALURU,314.1,2012,7,-53.0,MONSOON
CHITRADURGA,40.7,2012,7,-27.0,MONSOON
RAICHUR,87.3,2012,7,-21.0,MONSOON
YADGIR,143.0,2012,7,-7.0,MONSOON
MYSURU,38.8,2012,7,-58.0,MONSOON
HASSAN,242.9,2013,7,19.0,MONSOON
CHAMARAJANAGAR,75.9,2013,7,10.0,MONSOON
DHARWAD,159.6,2013,7,7.0,MONSOON
MANDYA,32.8,2013,7,-33.0,MONSOON
CHITRADURGA,77.9,2013,7,39.0,MONSOON
GADAG,52.8,2013,7,-25.0,MONSOON
BELAGAVI,225.3,2013,7,10.0,MONSOON
UDUPI,1711.0,2013,7,25.0,MONSOON
BANGALORE RURAL,83.7,2013,7,-9.0,MONSOON
RAMANAGARA,48.6,2013,7,-42.0,MONSOON
SHIMOGA,1239.4,2013,7,99.0,MONSOON
CHIKBALLAPURA,63.7,2013,7,-29.0,MONSOON
CHIKKAMAGALURU,915.4,2013,7,38.0,MONSOON
GULBARGA,192.9,2013,7,24.0,MONSOON
DAVANGERE,149.1,2013,7,45.0,MONSOON
BAGALKOTE,80.8,2013,7,10.0,MONSOON
BELLARY,85.0,2013,7,10.0,MONSOON
KOLAR,56.3,2013,7,-26.0,MONSOON
UTTAR KANNADA,1518.1,2013,7,44.0,MONSOON
BELGAUM,225.3,2013,7,10.0,MONSOON
HAVERI,214.2,2013,7,26.0,MONSOON
YADGIR,100.6,2013,7,-34.0,MONSOON
KOPPAL,91.5,2013,7,21.0,MONSOON
MYSURU,130.3,2013,7,41.0,MONSOON
TUMKUR,41.8,2013,7,-40.0,MONSOON
BIDAR,353.0,2013,7,85.0,MONSOON
RAICHUR,125.1,2013,7,14.0,MONSOON
BIJAPUR,122.2,2013,7,33.0,MONSOON
DAKSHIN KANNADA,1445.5,2013,7,18.0,MONSOON
KODAGU,1169.7,2013,7,32.0,MONSOON
BANGALORE URBAN,76.2,2013,7,-17.0,MONSOON
DAVANGERE,141.2,2014,7,37.0,MONSOON
HASSAN,220.5,2014,7,8.0,MONSOON
CHIKKAMAGALURU,751.2,2014,7,13.0,MONSOON
KODAGU,945.8,2014,7,7.0,MONSOON
BANGALORE RURAL,90.1,2014,7,-2.0,MONSOON
RAICHUR,62.6,2014,7,-43.0,MONSOON
KOLAR,58.3,2014,7,-24.0,MONSOON
BELLARY,100.2,2014,7,30.0,MONSOON
GULBARGA,104.1,2014,7,-33.0,MONSOON
CHITRADURGA,96.9,2014,7,73.0,MONSOON
MANDYA,52.0,2014,7,5.0,MONSOON
CHAMARAJANAGAR,45.5,2014,7,-34.0,MONSOON
UTTAR KANNADA,1172.5,2014,7,11.0,MONSOON
HAVERI,259.3,2014,7,53.0,MONSOON
SHIMOGA,1105.6,2014,7,77.0,MONSOON
KOPPAL,88.7,2014,7,17.0,MONSOON
DAKSHIN KANNADA,1128.8,2014,7,-8.0,MONSOON
RAMANAGARA,32.5,2014,7,-62.0,MONSOON
GADAG,125.9,2014,7,79.0,MONSOON
CHIKBALLAPURA,39.8,2014,7,-55.0,MONSOON
TUMKUR,48.0,2014,7,-31.0,MONSOON
BELGAUM,269.6,2014,7,32.0,MONSOON
UDUPI,1208.3,2014,7,-12.0,MONSOON
BAGALKOTE,74.2,2014,7,1.0,MONSOON
YADGIR,72.5,2014,7,-53.0,MONSOON
BIDAR,114.7,2014,7,-40.0,MONSOON
BELAGAVI,269.6,2014,7,32.0,MONSOON
DHARWAD,174.6,2014,7,17.0,MONSOON
MYSURU,122.0,2014,7,32.0,MONSOON
BIJAPUR,94.7,2014,7,3.0,MONSOON
BANGALORE URBAN,80.6,2014,7,-12.0,MONSOON
CHIKKAMAGALURU,291.1,2015,7,-56.0,MONSOON
DHARWAD,49.3,2015,7,-67.0,MONSOON
CHAMARAJANAGAR,14.0,2015,7,-80.0,MONSOON
BELLARY,28.3,2015,7,-63.0,MONSOON
BIJAPUR,7.1,2015,7,-92.0,MONSOON
KODAGU,403.0,2015,7,-54.0,MONSOON
UTTAR KANNADA,482.1,2015,7,-54.0,MONSOON
RAICHUR,33.0,2015,7,-70.0,MONSOON
BELGAUM,56.8,2015,7,-72.0,MONSOON
UDUPI,1284.2,2015,7,-6.0,MONSOON
KOPPAL,12.7,2015,7,-83.0,MONSOON
GADAG,10.0,2015,7,-86.0,MONSOON
DAVANGERE,79.2,2015,7,-23.0,MONSOON
DAKSHIN KANNADA,1013.1,2015,7,-17.0,MONSOON
KOLAR,51.0,2015,7,-33.0,MONSOON
BELAGAVI,56.8,2015,7,-72.0,MONSOON
BIDAR,61.8,2015,7,-68.0,MONSOON
HAVERI,64.8,2015,7,-62.0,MONSOON
MANDYA,14.5,2015,7,-70.0,MONSOON
CHIKBALLAPURA,66.3,2015,7,-26.0,MONSOON
RAMANAGARA,28.8,2015,7,-66.0,MONSOON
MYSURU,30.6,2015,7,-67.0,MONSOON
BANGALORE RURAL,55.8,2015,7,-39.0,MONSOON
SHIMOGA,294.1,2015,7,-53.0,MONSOON
BANGALORE URBAN,71.7,2015,7,-22.0,MONSOON
BAGALKOTE,20.2,2015,7,-73.0,MONSOON
YADGIR,42.7,2015,7,-72.0,MONSOON
TUMKUR,34.4,2015,7,-51.0,MONSOON
CHITRADURGA,42.5,2015,7,-24.0,MONSOON
HASSAN,37.6,2015,7,-82.0,MONSOON
BELGAUM,250.7,2016,7,23.0,MONSOON
DAKSHIN KANNADA,888.5,2016,7,-28.0,MONSOON
DHARWAD,119.3,2016,7,-20.0,MONSOON
DAVANGERE,126.2,2016,7,23.0,MONSOON
BELLARY,68.4,2016,7,-11.0,MONSOON
BIDAR,231.1,2016,7,21.0,MONSOON
UTTAR KANNADA,635.9,2016,7,-40.0,MONSOON
CHAMARAJANAGAR,67.2,2016,7,-2.0,MONSOON
BANGALORE URBAN,187.9,2016,7,105.0,MONSOON
CHIKKAMAGALURU,402.6,2016,7,-39.0,MONSOON
BANGALORE RURAL,226.6,2016,7,147.0,MONSOON
VIJAYAPURA,127.8,2016,7,39.0,MONSOON
MYSURU,106.7,2016,7,16.0,MONSOON
CHITRADURGA,81.5,2016,7,45.0,MONSOON
KOPPAL,64.7,2016,7,-14.0,MONSOON
CHIKBALLAPURA,219.4,2016,7,146.0,MONSOON
RAICHUR,119.0,2016,7,8.0,MONSOON
BELAGAVI,250.7,2016,7,23.0,MONSOON
GADAG,71.6,2016,7,2.0,MONSOON
UDUPI,958.3,2016,7,-30.0,MONSOON
YADGIR,168.8,2016,7,10.0,MONSOON
HAVERI,126.2,2016,7,-26.0,MONSOON
MANDYA,142.2,2016,7,188.0,MONSOON
RAMANAGARA,184.6,2016,7,118.0,MONSOON
KODAGU,486.3,2016,7,-45.0,MONSOON
BAGALKOTE,95.7,2016,7,30.0,MONSOON
KOLAR,183.1,2016,7,140.0,MONSOON
TUMKUR,158.8,2016,7,128.0,MONSOON
SHIMOGA,440.9,2016,7,-29.0,MONSOON
KALABURGI,259.2,2016,7,66.0,MONSOON
HASSAN,143.3,2016,7,-30.0,MONSOON
DHARWAD,109.8,2017,7,-26.0,MONSOON
DAKSHIN KANNADA,737.3,2017,7,-40.0,MONSOON
BAGALKOTE,44.5,2017,7,-40.0,MONSOON
HASSAN,103.2,2017,7,-49.0,MONSOON
BELLARY,50.8,2017,7,-34.0,MONSOON
CHITRADURGA,47.2,2017,7,-16.0,MONSOON
TUMKUR,33.0,2017,7,-53.0,MONSOON
BELAGAVI,193.0,2017,7,-5.0,MONSOON
CHIKBALLAPURA,32.8,2017,7,-63.0,MONSOON
GADAG,41.7,2017,7,-41.0,MONSOON
MANDYA,25.7,2017,7,-48.0,MONSOON
HAVERI,124.3,2017,7,-27.0,MONSOON
YADGIR,32.6,2017,7,-79.0,MONSOON
BANGALORE RURAL,36.1,2017,7,-61.0,MONSOON
VIJAYAPURA,33.6,2017,7,-63.0,MONSOON
KOLAR,37.3,2017,7,-51.0,MONSOON
CHAMARAJANAGAR,26.1,2017,7,-62.0,MONSOON
KALABURGI,57.5,2017,7,-63.0,MONSOON
RAMANAGARA,23.9,2017,7,-72.0,MONSOON
KOPPAL,38.0,2017,7,-50.0,MONSOON
DAVANGERE,71.6,2017,7,-30.0,MONSOON
UDUPI,1150.2,2017,7,-16.0,MONSOON
BANGALORE URBAN,41.1,2017,7,-55.0,MONSOON
MYSURU,62.0,2017,7,-33.0,MONSOON
BIDAR,75.9,2017,7,-60.0,MONSOON
UTTAR KANNADA,743.6,2017,7,-29.0,MONSOON
CHIKKAMAGALURU,352.3,2017,7,-47.0,MONSOON
KODAGU,523.7,2017,7,-41.0,MONSOON
RAICHUR,18.2,2017,7,-84.0,MONSOON
SHIMOGA,418.4,2017,7,-33.0,MONSOON
CHAMARAJANAGAR,28.3,2018,7,-59.0,MONSOON
CHIKBALLAPURA,23.9,2018,7,-73.0,MONSOON
BANGALORE URBAN,66.7,2018,7,-27.0,MONSOON
KOPPAL,20.5,2018,7,-73.0,MONSOON
GADAG,19.5,2018,7,-72.0,MONSOON
DAVANGERE,77.1,2018,7,-25.0,MONSOON
BIDAR,97.6,2018,7,-49.0,MONSOON
BANGALORE RURAL,84.1,2018,7,-8.0,MONSOON
MANDYA,23.4,2018,7,-52.0,MONSOON
MYSURU,126.6,2018,7,37.0,MONSOON
BELAGAVI,279.4,2018,7,37.0,MONSOON
CHITRADURGA,42.7,2018,7,-24.0,MONSOON
RAMANAGARA,36.6,2018,7,-57.0,MONSOON
TUMKUR,36.0,2018,7,-48.0,MONSOON
RAICHUR,24.4,2018,7,-78.0,MONSOON
BELLARY,21.5,2018,7,-72.0,MONSOON
UTTAR KANNADA,909.0,2018,7,-14.0,MONSOON
HAVERI,91.3,2018,7,-46.0,MONSOON
DAKSHIN KANNADA,1170.2,2018,7,-5.0,MONSOON
CHIKKAMAGALURU,670.2,2018,7,1.0,MONSOON
HASSAN,177.0,2018,7,-13.0,MONSOON
UDUPI,1211.3,2018,7,-12.0,MONSOON
KALABURGI,67.8,2018,7,-57.0,MONSOON
YADGIR,42.0,2018,7,-73.0,MONSOON
BAGALKOTE,46.1,2018,7,-37.0,MONSOON
SHIMOGA,510.6,2018,7,-18.0,MONSOON
KOLAR,42.3,2018,7,-45.0,MONSOON
KODAGU,1190.1,2018,7,35.0,MONSOON
DHARWAD,103.6,2018,7,-30.0,MONSOON
VIJAYAPURA,30.1,2018,7,-67.0,MONSOON
CHIKKAMAGALURU,506.4,2019,7,-18.0,MONSOON
HASSAN,126.6,2019,7,-43.0,MONSOON
KODAGU,568.5,2019,7,-35.0,MONSOON
MYSURU,87.4,2019,7,-13.0,MONSOON
MYSURU,124.2,2020,7,24.0,MONSOON
HASSAN,177.3,2020,7,-21.0,MONSOON
KODAGU,436.9,2020,7,-50.0,MONSOON
CHIKKAMAGALURU,352.9,2020,7,-43.0,MONSOON
KOLAR,126.2,2008,8,30.0,MONSOON
BANGALORE URBAN,247.4,2008,8,81.0,MONSOON
BANGALORE RURAL,223.0,2008,8,102.0,MONSOON
GULBARGA,152.6,2008,8,-7.0,MONSOON
HASSAN,257.6,2008,8,3.0,MONSOON
CHIKKAMAGALURU,629.3,2008,8,66.0,MONSOON
BIJAPUR,92.5,2008,8,8.0,MONSOON
TUMKUR,216.8,2008,8,175.0,MONSOON
UDUPI,831.2,2008,8,-10.0,MONSOON
SHIMOGA,642.2,2008,8,47.0,MONSOON
BELLARY,100.4,2008,8,11.0,MONSOON
DAVANGERE,116.0,2008,8,42.0,MONSOON
HAVERI,170.9,2008,8,76.0,MONSOON
GADAG,60.7,2008,8,-17.0,MONSOON
CHITRADURGA,128.7,2008,8,103.0,MONSOON
CHAMARAJANAGAR,168.0,2008,8,158.0,MONSOON
DAKSHIN KANNADA,721.4,2008,8,-14.0,MONSOON
RAICHUR,101.8,2008,8,-13.0,MONSOON
KODAGU,577.4,2008,8,39.0,MONSOON
DHARWAD,175.0,2008,8,74.0,MONSOON
UTTAR KANNADA,831.9,2008,8,23.0,MONSOON
BELGAUM,187.2,2008,8,88.0,MONSOON
MANDYA,112.7,2008,8,95.0,MONSOON
BAGALKOTE,60.2,2008,8,-16.0,MONSOON
KOPPAL,50.5,2008,8,-42.0,MONSOON
MYSURU,108.3,2008,8,55.0,MONSOON
BIDAR,263.2,2008,8,35.0,MONSOON
KODAGU,271.3,2009,8,-35.0,MONSOON
BELLARY,108.8,2009,8,20.0,MONSOON
CHITRADURGA,152.4,2009,8,140.0,MONSOON
RAICHUR,128.0,2009,8,9.0,MONSOON
DAVANGERE,160.9,2009,8,97.0,MONSOON
SHIMOGA,213.9,2009,8,-51.0,MONSOON
HAVERI,97.6,2009,8,0.0,MONSOON
MANDYA,157.6,2009,8,173.0,MONSOON
BIDAR,193.3,2009,8,-1.0,MONSOON
TUMKUR,142.0,2009,8,80.0,MONSOON
GULBARGA,198.9,2009,8,22.0,MONSOON
BELGAUM,185.1,2009,8,86.0,MONSOON
KOPPAL,174.4,2009,8,99.0,MONSOON
BANGALORE RURAL,101.5,2009,8,-8.0,MONSOON
GADAG,242.8,2009,8,232.0,MONSOON
DAKSHIN KANNADA,616.6,2009,8,-26.0,MONSOON
BAGALKOTE,107.3,2009,8,50.0,MONSOON
MYSURU,137.3,2009,8,96.0,MONSOON
CHIKKAMAGALURU,208.9,2009,8,-45.0,MONSOON
DHARWAD,59.2,2009,8,-41.0,MONSOON
BANGALORE URBAN,162.2,2009,8,19.0,MONSOON
BIJAPUR,178.1,2009,8,109.0,MONSOON
UTTAR KANNADA,365.7,2009,8,-46.0,MONSOON
HASSAN,165.4,2009,8,-34.0,MONSOON
KOLAR,120.6,2009,8,24.0,MONSOON
CHAMARAJANAGAR,106.7,2009,8,64.0,MONSOON
UDUPI,713.6,2009,8,-23.0,MONSOON
BIJAPUR,170.9,2010,8,100.0,MONSOON
RAMANAGARA,106.9,2010,8,5.0,MONSOON
BELGAUM,165.3,2010,8,66.0,MONSOON
DAVANGERE,193.2,2010,8,129.0,MONSOON
KOLAR,76.3,2010,8,-14.0,MONSOON
BANGALORE URBAN,121.1,2010,8,-4.0,MONSOON
CHITRADURGA,191.8,2010,8,203.0,MONSOON
HASSAN,178.2,2010,8,-29.0,MONSOON
CHAMARAJANAGAR,95.4,2010,8,46.0,MONSOON
GULBARGA,245.6,2010,8,50.0,MONSOON
MANDYA,113.8,2010,8,97.0,MONSOON
BAGALKOTE,149.3,2010,8,109.0,MONSOON
UDUPI,911.0,2010,8,-1.0,MONSOON
BANGALORE RURAL,148.4,2010,8,30.0,MONSOON
SHIMOGA,502.1,2010,8,6.0,MONSOON
BELLARY,298.8,2010,8,229.0,MONSOON
MYSURU,120.4,2010,8,72.0,MONSOON
KODAGU,398.2,2010,8,-4.0,MONSOON
DHARWAD,156.5,2010,8,55.0,MONSOON
CHIKKAMAGALURU,473.0,2010,8,25.0,MONSOON
KOPPAL,288.2,2010,8,228.0,MONSOON
CHIKBALLAPURA,150.4,2010,8,40.0,MONSOON
HAVERI,154.5,2010,8,59.0,MONSOON
RAICHUR,227.0,2010,8,94.0,MONSOON
UTTAR KANNADA,555.2,2010,8,-18.0,MONSOON
DAKSHIN KANNADA,763.6,2010,8,-9.0,MONSOON
TUMKUR,164.5,2010,8,109.0,MONSOON
GADAG,158.9,2010,8,117.0,MONSOON
BIDAR,339.1,2010,8,74.0,MONSOON
UTTAR KANNADA,880.6,2011,8,32.0,MONSOON
HAVERI,117.6,2011,8,6.0,MONSOON
GADAG,104.2,2011,8,38.0,MONSOON
TUMKUR,86.9,2011,8,9.0,MONSOON
BANGALORE URBAN,237.5,2011,8,84.0,MONSOON
KOLAR,133.9,2011,8,47.0,MONSOON
MYSURU,111.7,2011,8,72.0,MONSOON
BELGAUM,164.2,2011,8,30.0,MONSOON
MANDYA,95.9,2011,8,63.0,MONSOON
RAMANAGARA,113.2,2011,8,4.0,MONSOON
CHIKKAMAGALURU,404.5,2011,8,-5.0,MONSOON
DAVANGERE,90.4,2011,8,4.0,MONSOON
BAGALKOTE,107.0,2011,8,48.0,MONSOON
BIDAR,255.9,2011,8,30.0,MONSOON
KOPPAL,122.4,2011,8,37.0,MONSOON
DAKSHIN KANNADA,959.6,2011,8,15.0,MONSOON
UDUPI,1157.8,2011,8,28.0,MONSOON
BANGALORE RURAL,230.6,2011,8,95.0,MONSOON
SHIMOGA,522.1,2011,8,29.0,MONSOON
KODAGU,497.4,2011,8,-9.0,MONSOON
CHAMARAJANAGAR,92.9,2011,8,41.0,MONSOON
CHITRADURGA,58.5,2011,8,-1.0,MONSOON
RAICHUR,124.4,2011,8,2.0,MONSOON
GULBARGA,210.3,2011,8,25.0,MONSOON
YADGIR,162.3,2011,8,1.0,MONSOON
BELLARY,87.2,2011,8,-2.0,MONSOON
BIJAPUR,95.6,2011,8,5.0,MONSOON
CHIKBALLAPURA,158.2,2011,8,51.0,MONSOON
HASSAN,111.6,2011,8,-14.0,MONSOON
DHARWAD,135.9,2011,8,34.0,MONSOON
YADGIR,82.6,2012,8,-49.0,MONSOON
HASSAN,167.6,2012,8,29.0,MONSOON
DAKSHIN KANNADA,1127.3,2012,8,35.0,MONSOON
GADAG,78.3,2012,8,4.0,MONSOON
BIJAPUR,62.0,2012,8,-32.0,MONSOON
RAMANAGARA,85.3,2012,8,-22.0,MONSOON
DHARWAD,81.7,2012,8,-20.0,MONSOON
CHIKBALLAPURA,124.8,2012,8,19.0,MONSOON
UDUPI,1570.4,2012,8,74.0,MONSOON
MYSURU,76.6,2012,8,18.0,MONSOON
SHIMOGA,664.4,2012,8,65.0,MONSOON
CHAMARAJANAGAR,52.5,2012,8,-20.0,MONSOON
BELLARY,103.0,2012,8,15.0,MONSOON
BANGALORE URBAN,130.5,2012,8,1.0,MONSOON
KOLAR,103.8,2012,8,14.0,MONSOON
BELGAUM,119.6,2012,8,-6.0,MONSOON
BIDAR,126.2,2012,8,-36.0,MONSOON
RAICHUR,77.1,2012,8,-37.0,MONSOON
BANGALORE RURAL,138.3,2012,8,17.0,MONSOON
MANDYA,41.9,2012,8,-29.0,MONSOON
TUMKUR,146.3,2012,8,84.0,MONSOON
KOPPAL,79.8,2012,8,-10.0,MONSOON
CHITRADURGA,139.9,2012,8,138.0,MONSOON
GULBARGA,135.8,2012,8,-19.0,MONSOON
KODAGU,531.0,2012,8,-2.0,MONSOON
CHIKKAMAGALURU,539.7,2012,8,27.0,MONSOON
BAGALKOTE,67.8,2012,8,-6.0,MONSOON
HAVERI,91.4,2012,8,-18.0,MONSOON
UTTAR KANNADA,955.9,2012,8,43.0,MONSOON
DAVANGERE,118.1,2012,8,36.0,MONSOON
CHIKKAMAGALURU,367.8,2013,8,-13.0,MONSOON
BIDAR,107.9,2013,8,-45.0,MONSOON
BAGALKOTE,18.8,2013,8,-74.0,MONSOON
RAMANAGARA,112.8,2013,8,4.0,MONSOON
MANDYA,34.4,2013,8,-42.0,MONSOON
KOPPAL,69.4,2013,8,-22.0,MONSOON
BELGAUM,92.1,2013,8,-27.0,MONSOON
YADGIR,97.7,2013,8,-39.0,MONSOON
MYSURU,67.1,2013,8,4.0,MONSOON
BANGALORE RURAL,75.8,2013,8,-36.0,MONSOON
CHITRADURGA,57.9,2013,8,-2.0,MONSOON
HAVERI,91.3,2013,8,-18.0,MONSOON
HASSAN,122.5,2013,8,-6.0,MONSOON
KOLAR,59.6,2013,8,-35.0,MONSOON
UDUPI,848.5,2013,8,-6.0,MONSOON
KODAGU,488.8,2013,8,-10.0,MONSOON
GADAG,43.1,2013,8,-43.0,MONSOON
GULBARGA,77.0,2013,8,-54.0,MONSOON
SHIMOGA,476.4,2013,8,18.0,MONSOON
BIJAPUR,51.4,2013,8,-44.0,MONSOON
DAKSHIN KANNADA,653.5,2013,8,-22.0,MONSOON
CHIKBALLAPURA,55.9,2013,8,-47.0,MONSOON
RAICHUR,90.2,2013,8,-26.0,MONSOON
CHAMARAJANAGAR,75.5,2013,8,14.0,MONSOON
UTTAR KANNADA,611.8,2013,8,-8.0,MONSOON
TUMKUR,58.9,2013,8,-26.0,MONSOON
DHARWAD,77.7,2013,8,-24.0,MONSOON
BELLARY,70.3,2013,8,-21.0,MONSOON
BELAGAVI,92.1,2013,8,-27.0,MONSOON
BANGALORE URBAN,72.6,2013,8,-44.0,MONSOON
DAVANGERE,115.5,2013,8,33.0,MONSOON
DAVANGERE,216.4,2014,8,149.0,MONSOON
GULBARGA,237.9,2014,8,42.0,MONSOON
SHIMOGA,849.9,2014,8,110.0,MONSOON
TUMKUR,123.3,2014,8,55.0,MONSOON
RAMANAGARA,111.4,2014,8,2.0,MONSOON
MYSURU,139.0,2014,8,115.0,MONSOON
CHITRADURGA,179.7,2014,8,205.0,MONSOON
BANGALORE URBAN,118.1,2014,8,-8.0,MONSOON
RAICHUR,249.4,2014,8,104.0,MONSOON
YADGIR,186.5,2014,8,16.0,MONSOON
MANDYA,84.4,2014,8,43.0,MONSOON
GADAG,188.4,2014,8,150.0,MONSOON
DHARWAD,188.2,2014,8,85.0,MONSOON
UTTAR KANNADA,1005.1,2014,8,51.0,MONSOON
BIJAPUR,178.7,2014,8,96.0,MONSOON
BANGALORE RURAL,162.6,2014,8,38.0,MONSOON
HAVERI,236.6,2014,8,113.0,MONSOON
KOPPAL,223.8,2014,8,151.0,MONSOON
BELAGAVI,199.9,2014,8,58.0,MONSOON
UDUPI,1460.1,2014,8,62.0,MONSOON
BELGAUM,199.9,2014,8,58.0,MONSOON
CHIKKAMAGALURU,517.2,2014,8,22.0,MONSOON
KODAGU,589.6,2014,8,8.0,MONSOON
DAKSHIN KANNADA,1056.9,2014,8,27.0,MONSOON
CHAMARAJANAGAR,122.9,2014,8,86.0,MONSOON
HASSAN,160.9,2014,8,24.0,MONSOON
BAGALKOTE,162.4,2014,8,124.0,MONSOON
KOLAR,45.5,2014,8,-50.0,MONSOON
CHIKBALLAPURA,113.7,2014,8,8.0,MONSOON
BIDAR,197.6,2014,8,1.0,MONSOON
BELLARY,179.6,2014,8,101.0,MONSOON
MYSURU,113.8,2015,8,76.0,MONSOON
CHITRADURGA,84.8,2015,8,44.0,MONSOON
HAVERI,87.6,2015,8,-21.0,MONSOON
